,DNR_ID_Site_Number,Year,Mean(log_phosphorus),Std Dev(log_phosphorus),Mean(Secchi_Depth_RESULT),Std Dev(Secchi_Depth_RESULT),rec_1,rec_2,rec_3,rec_4,rec_5,seasonal_1,seasonal_2,seasonal_3,seasonal_4,seasonal_5,physical_1,physical_2,physical_3,physical_4,physical_5,LAKE_NAME,MAJOR_WATERSHED,longitude,latitude,num.rec.readings,num.physical.readings,rec.avg,physical.avg,seasonal.grade,LakeSite,Number Properties,Mean(ACRES_POLY),Std Dev(ACRES_POLY),N(Ag Preserve - Yes),N(Basement - Yes),Median(EMV_TOTAL),Interquartile Range(EMV_TOTAL),Median(FIN_SQ_FT),Interquartile Range(FIN_SQ_FT),N(Green ACRE - Yes),N(Homestead - Partial),N(Homestead - Yes),N(Single Unit),N(Multiple Unit),Median(SALE_VALUE),Interquartile Range(SALE_VALUE),Median(TOTAL_TAX),Interquartile Range(TOTAL_TAX),N(Sales that year),N(Built that year)
611,19045600-01,2012,-3.1360726939999997,0.5028338,1.153846154,0.486253337,1,4,4,3,0,0,0,1,0,0,0,6,2,5,0,Cobblestone Lake,Mississippi River - Lake Pepin,-93.16324515,44.72101119,12,13,2.75,2.923076923,C,Cobblestone Lake-1,564,0.30351579,1.872001021,0,0,304800,181250.0,2629.0,1143.5,0,0,420,471,0,393250.0,205747.0,4234.0,2727.0,15,0
331,10022600-01,2010,-3.7110774639999997,0.455809211,2.785714286,0.813215028,1,10,3,0,0,0,0,0,1,0,1,10,3,0,0,Fireman's Clayhole Lake,Lower Minnesota River,-93.60344874,44.79128839,14,14,2.142857143,2.142857143,B,Fireman's Clayhole Lake-1,288,0.5744444439999999,1.285336642,0,0,142900,199125.0,1082.0,1812.0,0,0,0,0,6,158000.0,291597.75,2000.0,4123.0,0,0
639,27003501-01,2014,-3.070525934,0.41171535,1.4428571430000001,0.6465461920000001,6,5,2,0,0,0,0,1,0,0,6,4,3,0,0,Sweeney Lake,Mississippi River - Twin Cities,-93.34160616,44.99052075,13,13,1.692307692,1.769230769,C,Sweeney Lake-1,309,0.91197411,1.799292696,0,0,272000,192000.0,1555.0,645.0,0,0,262,0,0,216000.0,228000.0,5178.0,4648.0,12,0
837,27066100-01,2010,-3.190984807,0.614237783,0.975,0.386221008,0,0,0,0,13,0,0,0,0,0,1,8,3,1,0,South Oak Lake,Mississippi River - Twin Cities,-93.37042248,44.93426779,13,13,5.0,2.307692308,F,South Oak Lake-1,207,1.119806763,2.388270073,0,0,199100,55600.0,768.0,1152.0,0,0,136,0,0,152500.0,135000.0,2494.0,1226.5,2,0
460,19003000-01,2007,-4.329916377,0.27948524399999997,2.621428571,0.504104036,12,2,0,0,0,0,0,0,0,1,9,4,0,0,0,Kingsley Lake,Lower Minnesota River,-93.29915576,44.70709647,14,13,1.142857143,1.307692308,A,Kingsley Lake-1,366,1.369287834,5.053707983,0,0,308450,363800.0,2182.0,2940.0,0,0,248,243,3,285000.0,183000.0,3573.0,2362.0,10,0
1137,82002602-01,2006,,,0.914285714,0.278243128,0,1,1,5,0,0,0,0,0,0,1,0,5,1,0,Mud Lake,Lower St. Croix River,-92.87389184,45.18272507,7,7,3.571428571,2.857142857,F,Mud Lake-1,15,38.59125,14.08574298,0,0,336800,367200.0,0.0,896.0,10,0,0,0,0,,,188.0,1726.0,0,0
1184,82003600-01,2010,,,1.5028571430000002,0.18696829399999998,0,0,1,6,0,0,0,0,0,0,0,5,2,0,0,Turtle Lake,Lower St. Croix River,-92.8674582,45.17814441,7,7,3.857142857,2.285714286,F,Turtle Lake-1,18,18.22888889,14.18971993,0,0,246000,274700.0,0.0,0.0,12,0,2,2,0,,,,,0,0
776,27014702-01,2010,-3.416460153,0.287451471,3.0,0.878635306,6,0,0,0,0,0,0,0,0,0,5,1,0,0,0,Peter Lake,South Fork Crow River,-93.60442764,45.06208252,6,6,1.0,1.166666667,F,Peter Lake-1,47,6.461489362000001,7.127818124,0,0,313500,250000.0,1560.0,2137.0,0,0,34,0,0,277500.0,228937.5,3285.0,3077.5,0,0
1196,82004200-01,2010,-1.417648692,1.287806317,0.357857143,0.292211962,0,1,3,22,2,2,0,0,0,0,0,5,13,10,0,Lynch Lake,Lower St. Croix River,-92.88395835,45.15170647,28,28,3.892857143,3.178571429,F,Lynch Lake-1,24,14.50583333,12.81343619,0,0,371500,204400.0,1684.5,1222.25,2,0,20,20,0,198000.0,144750.0,,,0,0
1023,82000400-01,2011,-3.204253011,0.8818505040000001,2.419333333,0.964175937,0,11,4,0,0,0,0,0,1,0,1,10,4,0,0,Edith Lake,Lower St. Croix River,-92.80637325,44.93754461,15,15,2.266666667,2.2,B,Edith Lake-1,66,14.68515152,22.3156158,0,0,362500,522550.0,1296.0,2172.0,2,0,44,36,2,445000.0,426875.0,,,2,0
1446,82010600-01,2013,-4.360562561,0.523794317,5.933333332999999,1.6280868119999998,3,3,0,0,0,0,0,0,0,1,1,5,0,0,0,Elmo Lake,Lower St. Croix River,-92.88418587,44.98314906,6,6,1.5,1.8333333330000001,A,Elmo Lake-1,62,1.4961290319999998,1.33859402,0,0,330500,279300.0,1522.0,2401.0,0,0,52,44,2,147000.0,436350.0,,,0,0
434,19002601-01,2014,-4.078091627,0.527159858,2.421428571,0.7329377890000001,14,0,0,0,0,0,0,0,0,1,13,1,0,0,0,Marion Lake,Mississippi River - Lake Pepin,-93.27557035,44.65825741,14,14,1.0,1.071428571,A,Marion Lake-1,482,1.213908524,5.083271021,0,0,284000,209250.0,2215.0,1907.0,22,0,357,373,2,215000.0,150250.0,3697.0,2718.0,8,0
1310,82007600-01,2008,-2.257831402,0.300395776,1.1974285709999999,0.6781730009999999,0,1,1,5,0,0,1,0,0,0,0,2,2,3,0,Barker Lake,Lower St. Croix River,-92.89930946,45.18460321,7,7,3.571428571,3.142857143,D,Barker Lake-1,8,85.03,10.76367701,0,0,856050,172600.0,0.0,0.0,6,8,0,0,0,,,141700.0,189250.0,0,0
565,19034800-01,2006,-2.639746067,0.709405533,1.1,0.6238836179999999,0,4,9,1,0,0,1,0,0,0,0,1,11,2,0,Valley Lake,Mississippi River - Lake Pepin,-93.20902364,44.71508954,14,14,2.785714286,3.071428571,D,Valley Lake-1,225,0.626488889,1.776826181,0,0,214700,41250.0,1758.0,515.5,0,0,195,215,0,145250.0,113100.0,2088.0,388.0,4,0
1454,82010700-01,2011,-3.2625389989999998,0.610211219,2.4875,1.3641302419999999,4,7,5,4,0,0,0,1,1,0,4,8,7,1,0,Sunfish Lake,Lower St. Croix River,-92.89160242,44.99924011,20,20,2.45,2.25,C,Sunfish Lake-2,158,3.155443038,5.522689918999999,0,0,212000,407800.0,1632.0,2766.0,4,0,90,96,0,181525.0,265000.0,,,6,2
1179,82003600-01,2005,,,1.328142857,0.437383291,0,0,0,5,2,0,0,0,0,0,0,4,3,0,0,Turtle Lake,Lower St. Croix River,-92.8674582,45.17814441,7,7,4.285714286,2.4285714290000002,F,Turtle Lake-1,18,23.335,17.22368927,0,0,245750,113975.0,0.0,0.0,12,0,18,0,0,,,150.0,140.0,0,0
127,10001000-01,2006,-2.826779896,0.5934104410000001,2.187692308,0.619302751,10,3,0,0,0,0,0,1,0,0,2,4,4,3,0,Tamarack Lake,Mississippi River - Twin Cities,-93.63406464,44.87265849,13,13,1.230769231,2.615384615,C,Tamarack Lake-1,127,2.839212598,12.4225969,0,0,532600,367500.0,2582.0,1218.0,2,0,92,0,0,500000.0,246750.0,5783.0,5643.0,20,8
718,27009100-01,2008,-2.566200357,0.442456239,1.1875,0.377867822,2,0,0,2,7,0,1,0,0,0,2,3,7,0,0,Wing Lake,Lower Minnesota River,-93.47439386,44.90265772,11,12,4.090909091,2.416666667,D,Wing Lake-1,422,0.695528846,0.5840788929999999,0,0,383300,173100.0,0.0,0.0,0,0,366,0,0,259500.0,272900.0,4287.5,1850.0,10,0
542,19009400-01,2011,-2.4519956030000003,0.602093699,1.24375,0.529445465,0,0,0,8,0,0,0,1,0,0,2,2,4,0,0,Anderson Pond,Mississippi River - Twin Cities,-93.06036428,44.88664505,8,8,4.0,2.25,C,Anderson Pond-1,555,0.26558558600000004,0.548310969,0,0,162800,44500.0,1744.0,731.0,0,0,465,0,0,160000.0,109900.0,2159.0,708.0,10,0
34,02002200-01,2011,-3.28874332,0.420634235,1.371428571,0.18985245899999997,9,0,0,0,0,0,0,1,0,0,9,5,0,0,0,Island Lake,Lower St. Croix River,-93.09488494,45.36691861,9,14,1.0,1.357142857,C,Island Lake-1,36,8.149444444,7.10083695,0,0,132900,161200.0,450.0,1336.0,0,0,14,0,0,172250.0,65500.0,1905.0,1982.0,2,0
1197,82004200-01,2011,-2.147049958,0.657220558,0.775,0.400439573,0,2,10,12,4,1,1,0,0,0,0,5,18,5,0,Lynch Lake,Lower St. Croix River,-92.88395835,45.15170647,28,28,3.642857143,3.0,F,Lynch Lake-1,24,14.50583333,12.81343619,0,0,319950,186075.0,1684.5,1222.25,2,0,20,20,0,198000.0,144750.0,,,0,0
937,70002600-01,2014,-3.64612351,0.401311619,1.8833333330000002,1.2579745629999999,4,5,0,0,0,0,0,0,1,0,4,5,0,0,0,Lower Prior Lake,Lower Minnesota River,-93.41536363,44.73480944,9,9,1.5555555559999998,1.5555555559999998,B,Lower Prior Lake-1,1295,0.548138996,2.279762897,0,0,255600,239300.0,1230.0,548.0,2,0,1017,0,0,230000.0,209000.0,,,76,0
229,10006900-01,2012,-1.531305139,0.307427827,0.23214285699999998,0.08902709800000001,0,0,0,11,0,1,0,0,0,0,0,0,3,9,2,Benton Lake,Lower Minnesota River,-93.78461955,44.77483166,11,14,4.0,3.928571429,F,Benton Lake-1,513,0.477221135,0.8461421729999999,0,0,153900,59450.0,1248.0,484.0,0,0,402,0,12,154195.0,119900.0,2275.0,1107.0,18,0
664,27005300-01,2007,-1.874374113,0.25309488199999997,0.292307692,0.08623165,0,0,0,12,0,1,0,0,0,0,1,3,1,7,0,Cobblecrest Lake,Mississippi River - Twin Cities,-93.39348337,44.95013,12,12,4.0,3.166666667,F,Cobblecrest Lake-1,460,0.48267391299999995,0.738233792,0,0,244300,82500.0,0.0,0.0,0,0,400,0,0,123500.0,120500.0,2923.0,1013.0,8,0
373,19002100-01,2008,-2.308022648,0.37918242,0.605,0.25253262600000004,0,1,10,1,0,0,1,0,0,0,0,2,4,5,1,Alimagnet Lake,Mississippi River - Lake Pepin,-93.24821298,44.74812624,12,12,3.0,3.416666667,D,Alimagnet Lake-1,513,0.8990335309999999,6.021766714,0,0,281700,107550.0,2420.0,826.5,0,2,461,485,0,190000.0,131225.0,3111.0,1262.5,18,0
1721,82036800-01,2011,-2.410982258,0.305385091,0.7325,0.18410101,0,2,1,8,1,0,1,0,0,0,0,4,5,3,0,Klawitter Pond,Lower St. Croix River,-92.90854993,45.03272598,12,12,3.666666667,2.916666667,D,Klawitter Pond-1,88,3.061590909,5.4180409329999994,0,0,364150,237350.0,1985.0,914.75,0,0,74,76,0,210000.0,336400.0,,,4,0
1260,82005400-01,2012,-3.156073688,0.712205781,1.230769231,0.2982857,1,6,3,0,0,0,0,1,0,0,0,3,6,1,0,Bone Lake,Lower St. Croix River,-92.86026082,45.28659868,10,10,2.2,2.8,C,Bone Lake-1,248,2.574112903,5.984677603,0,0,248400,234425.0,1102.0,1649.0,14,0,196,178,0,166000.0,206100.0,,,4,0
115,10000700-01,2010,-3.2432508660000003,0.375173476,1.591666667,1.048339235,5,7,0,0,0,0,0,1,0,0,4,4,4,0,0,Lucy Lake,Lower Minnesota River,-93.55826744,44.87704688,12,12,1.5833333330000001,2.0,C,Lucy Lake-1,262,0.995801527,1.357668417,0,0,503700,421925.0,2346.0,1567.0,0,0,0,0,0,412000.0,440010.0,6216.0,5540.0,10,0
1176,82003400-01,2013,-3.843395515,0.436650765,3.882333333,1.069756075,0,3,5,4,0,0,0,0,0,1,0,8,4,0,0,East Boot Lake,Lower St. Croix River,-92.83095448,45.16485991,12,12,3.083333333,2.333333333,A,East Boot Lake-1,18,17.06111111,15.81793059,4,4,103300,482400.0,0.0,442.0,2,0,8,4,0,,,,,0,0
268,10009500-01,2009,-1.124707152,0.641785663,0.41071428600000004,0.202083923,0,0,0,13,1,1,0,0,0,0,0,4,6,2,2,Swede Lake,South Fork Crow River,-93.81824759999999,44.930824,14,14,4.071428571,3.142857143,F,Swede Lake-1,27,9.56,18.02188499,0,0,277900,328400.0,1632.0,2268.0,1,0,11,0,0,145000.0,224750.0,2894.0,2938.0,0,0
1060,82001400-01,2006,-3.990598271,0.40729968200000005,6.749285714,0.581675945,7,0,0,0,0,0,0,0,0,1,6,1,0,0,0,Little Carnelian Lake,Lower St. Croix River,-92.79566883,45.11864663,7,7,1.0,1.142857143,A,Little Carnelian Lake-1,61,9.938387097,27.353305600000002,0,0,716900,658900.0,2568.0,3389.0,0,0,35,0,0,240000.0,447500.0,5416.0,4860.0,0,0
1488,82011301-01,2007,-2.60041999,0.506249386,0.8943684209999999,0.9283735009999999,0,8,4,8,0,1,0,1,0,0,0,7,5,8,0,Goose Lake,Lower St. Croix River,-92.91150629,45.26928737,20,20,3.0,3.05,F,Goose Lake-2,79,,,0,0,184900,516500.0,0.0,0.0,0,62,0,0,0,242775.0,63225.0,,,0,0
1443,82010600-01,2010,-4.147488214,0.30952365,4.386666667,0.761452247,18,1,0,0,0,0,0,0,0,1,11,8,0,0,0,Elmo Lake,Lower St. Croix River,-92.88418587,44.98314906,19,19,1.052631579,1.4210526319999999,A,Elmo Lake-1,62,1.44,1.378576125,0,0,369000,276800.0,1522.0,2401.0,0,0,52,44,2,147000.0,390600.0,,,0,0
633,27003501-01,2008,-3.335840824,0.557828862,1.4166666669999999,0.47641336799999995,11,1,0,0,0,0,0,1,0,0,9,3,0,0,0,Sweeney Lake,Mississippi River - Twin Cities,-93.34160616,44.99052075,12,12,1.083333333,1.25,C,Sweeney Lake-1,309,0.901650485,1.778069194,0,0,326000,228000.0,0.0,0.0,0,0,269,0,0,173750.0,172375.0,4765.0,3364.0,2,0
551,19009500-01,2010,-2.85992245,0.25332735300000003,0.845833333,0.19709058100000001,0,0,5,7,0,0,0,1,0,0,0,6,3,3,0,Seidl Lake,Mississippi River - Twin Cities,-93.05329582,44.88348937,12,12,3.583333333,2.75,C,Seidl Lake-1,661,0.34747457600000003,1.052251315,0,0,193800,92200.0,1863.0,844.0,0,4,608,597,10,223390.0,104135.0,2384.0,1062.5,11,0
408,19002400-01,2010,-3.3684486419999997,0.584309675,2.293846154,1.301342502,0,3,3,7,0,0,0,1,0,0,0,2,9,2,0,Wood Lake,Lower Minnesota River,-93.26586040000001,44.74111827,13,13,3.307692308,3.0,C,Wood Lake-1,763,0.30126984100000004,1.110506824,0,0,137900,50600.0,1460.0,364.0,0,0,646,729,2,148500.0,79250.0,1668.0,703.0,12,0
680,27006500-01,2009,-2.213211523,0.271380823,0.505555556,0.174005109,0,0,2,7,0,0,1,0,0,0,0,0,2,7,0,Magda Lake,Mississippi River - Twin Cities,-93.39978639,45.07202727,9,9,3.777777778,3.777777778,D,Magda Lake-1,596,0.39577181200000006,0.7377097709999999,0,0,222100,34025.0,0.0,960.0,0,0,569,0,0,136000.0,115000.0,2827.0,667.0,18,0
78,10000200-01,2005,-3.054400986,0.41788580299999994,2.05,1.678712877,1,9,1,2,0,0,0,1,0,0,0,2,4,5,2,Riley Lake,Lower Minnesota River,-93.51695191,44.83469027,13,13,2.307692308,3.5384615389999996,C,Riley Lake-1,72,3.77,1.447848979,0,0,380000,354700.0,0.0,0.0,0,0,59,0,0,183900.0,140316.0,5712.0,3810.0,0,0
861,27104501-01,2010,-2.9135823039999997,0.469391086,1.730769231,0.627673768,0,0,0,12,0,0,0,1,0,0,3,1,8,1,0,Normandale Lake,Lower Minnesota River,-93.35252741,44.84884412,12,13,4.0,2.538461539,C,Normandale Lake-1,511,1.9788258319999998,4.924218719,0,0,319000,463700.0,0.0,0.0,0,0,332,0,0,366100.0,267972.0,4881.0,6158.0,8,0
1026,82000400-01,2014,-4.395917162,0.7137924240000001,2.74,0.765988552,0,6,6,0,0,0,0,0,0,1,0,8,6,0,0,Edith Lake,Lower St. Croix River,-92.80637325,44.93754461,12,14,2.5,2.4285714290000002,A,Edith Lake-1,64,15.14375,22.54064431,0,0,424300,570475.0,1338.0,2196.0,2,0,40,38,2,470166.5,426875.0,,,0,0
1700,82033400-01,2004,-3.5023911660000002,0.225693805,2.504357143,0.26564076600000003,0,10,3,0,0,0,0,0,1,0,1,12,1,0,0,Kismet Lake,Lower St. Croix River,-92.89173259999998,45.09536417,13,14,2.230769231,2.0,B,Kismet Lake-1,27,13.89857143,20.47440573,0,0,367800,84300.0,0.0,0.0,3,0,27,0,0,187000.0,0.0,876.0,1762.0,0,0
1,02000400-01,2005,-1.7468582119999998,0.669488626,1.3625,1.026888504,5,0,7,2,1,0,1,0,0,0,5,0,1,8,1,Peltier Lake,Mississippi River - Twin Cities,-93.05836626,45.17785408,15,15,2.6,3.0,D,Peltier Lake-1,448,3.429730942,6.385359302,0,0,202800,251675.0,906.0,1534.0,0,0,224,0,0,350000.0,297147.0,,,0,8
275,10012100-01,2005,-2.572262586,0.9507430490000001,1.6555,1.140237625,1,4,5,5,1,0,0,1,1,0,0,9,6,2,1,Eagle Lake,South Fork Crow River,-93.93464391,44.80860271,16,18,3.0625,2.722222222,C,Eagle Lake-1,22,16.31090909,33.75876619,1,1,254750,290200.0,1144.0,1503.0,4,0,18,0,0,220000.0,122250.0,1572.0,1137.75,1,1
2,02000400-01,2006,-1.6252394540000001,0.765909672,0.723529412,0.6647644429999999,4,1,1,7,4,1,0,0,0,0,3,2,1,7,4,Peltier Lake,Mississippi River - Twin Cities,-93.05836626,45.17785408,17,17,3.352941177,3.411764706,F,Peltier Lake-1,458,3.376491228,6.3270143270000005,0,0,224600,274425.0,906.0,1535.25,0,0,226,0,0,349000.0,237025.25,3576.0,1654.5,20,2
627,27002900-01,2004,-2.336193796,0.45005624299999997,0.46,0.231900362,0,2,0,8,0,0,1,0,0,0,0,3,4,3,0,Edina Lake,Lower Minnesota River,-93.34751068,44.86878521,10,10,3.6,3.0,D,Edina Lake-1,454,,,0,0,358100,115700.0,0.0,0.0,0,0,406,0,0,217000.0,169000.0,4386.0,1410.0,11,0
103,10000500-01,2013,-3.792314595,0.6800292029999999,3.5307692310000003,1.477263583,8,2,3,0,0,0,0,0,1,0,8,2,3,0,0,Courthouse Lake,Lower Minnesota River,-93.59002821,44.78926982,13,13,1.615384615,1.615384615,B,Courthouse Lake-1,276,0.6987804879999999,2.92297321,0,0,143900,91450.0,1311.5,414.0,0,0,204,0,0,161950.0,166942.0,1978.0,1424.0,10,0
214,10005900-01,2011,-3.310464809,0.533427883,2.364285714,1.0088890640000001,2,11,1,0,0,0,0,1,0,0,1,7,6,0,0,Waconia Lake,Lower Minnesota River,-93.77585994,44.87281942,14,14,1.928571429,2.357142857,C,Waconia Lake-1,139,2.719051095,6.418658679,0,0,263400,361100.0,608.0,2066.0,2,0,43,0,0,290000.0,581250.0,4222.0,3550.0,2,3
807,27019900-01,2004,-1.647457943,1.27212146,1.046153846,0.229548051,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Hafften Lake,North Fork Crow River,-93.67777499,45.09449117,0,0,,,C,Hafften Lake-1,58,,,0,0,255000,292250.0,0.0,0.0,0,0,38,0,0,127000.0,87575.0,3264.0,3115.0,2,0
1309,82007600-01,2007,,,1.262714286,0.934232611,0,1,0,6,0,0,1,0,0,0,0,2,3,2,0,Barker Lake,Lower St. Croix River,-92.89930946,45.18460321,7,7,3.714285714,3.0,D,Barker Lake-1,8,,,0,0,906050,192050.0,0.0,0.0,6,8,0,0,0,,,,,0,0
999,70009500-01,2012,-3.2609325210000004,0.557922286,1.6714285709999999,0.992610057,8,6,0,0,0,0,0,1,0,0,6,7,1,0,0,O'Dowd Lake,Lower Minnesota River,-93.51540390000001,44.744893100000006,14,14,1.428571429,1.642857143,C,O'Dowd Lake-1,337,2.2647774480000002,6.275466832,0,0,284300,391400.0,1332.0,1800.5,2,0,191,0,0,294071.5,389550.0,,,0,0
489,19003300-01,2005,-2.985852338,0.6350606839999999,1.628571429,0.31471831699999997,0,0,0,6,0,0,0,1,0,0,0,4,1,0,1,Earley Lake,Lower Minnesota River,-93.29337284,44.73975323,6,6,4.0,2.666666667,C,Earley Lake-1,314,0.492881356,1.340700207,0,0,266800,60400.0,2280.0,1085.0,0,2,257,273,8,250000.0,108000.0,2681.0,704.0,23,0
1342,82008700-01,2011,-2.8262310580000003,0.30695208399999996,2.478571429,1.004845404,0,1,4,2,0,0,0,1,0,0,0,4,3,0,0,Regional Park Lake,Mississippi River - Twin Cities,-92.90248396,44.80553214,7,7,3.142857143,2.4285714290000002,C,Regional Park Lake-1,10,23.824,16.44400411,0,0,515100,1053225.0,0.0,562.0,0,0,2,2,0,,,,,0,0
340,13002300-01,2010,-2.5492498180000003,0.375285941,1.095833333,0.8164385890000001,2,1,2,5,2,0,1,0,0,0,2,1,4,3,2,Moody Lake,Lower St. Croix River,-92.86717247,45.30161606,12,12,3.333333333,3.166666667,D,Moody Lake-1,14,1.7157142859999999,0.897378355,0,0,13000,201600.0,0.0,1072.0,0,0,8,6,0,182500.0,125000.0,,,0,0
292,10021600-01,2012,-1.851796451,0.37259023799999996,0.492307692,0.133613488,0,0,7,7,0,1,0,0,0,0,0,0,7,7,0,McKnight Lake,Lower Minnesota River,-93.60879364,44.83723777,14,14,3.5,3.5,F,McKnight Lake-1,15,24.351999999999997,29.71119996,0,0,345000,555800.0,0.0,1136.0,0,0,6,0,0,90000.0,0.0,5278.0,6066.5,0,0
23,02000900-01,2012,-2.090515298,0.701842138,0.4,0.133333333,0,8,1,1,0,0,1,0,0,0,0,5,4,0,1,Reshanau Lake,Mississippi River - Twin Cities,-93.09866122,45.15292958,10,10,2.3,2.7,D,Reshanau Lake-1,814,0.850491401,2.505783766,0,0,224900,141800.0,1398.0,1047.0,0,0,632,0,0,289750.0,174500.0,3770.0,2447.5,16,0
1692,82031800-01,2006,-1.7636440709999999,0.8068978370000001,0.326428571,0.18540303600000002,0,0,0,6,1,1,0,0,0,0,0,0,2,4,1,July Lake,Lower St. Croix River,-92.90761071,45.12373418,7,7,4.1428571430000005,3.857142857,F,July Lake-1,50,5.2328,3.4951734819999998,0,0,292900,357525.0,1120.0,1681.25,4,0,42,0,0,183250.0,186000.0,2122.0,2904.0,0,0
388,19002200-01,2012,-2.9193910339999998,1.000133343,1.771301887,1.271036155,13,11,12,10,7,1,0,2,1,0,10,24,16,5,0,Long Lake,Mississippi River - Lake Pepin,-93.17320832,44.755920200000006,53,55,2.754716981,2.290909091,C,Long Lake-1,463,0.7842980559999999,1.3401169,0,0,224400,64200.0,2337.0,999.0,0,0,420,421,0,235000.0,169800.0,3113.0,881.0,5,0
1406,82010100-01,2009,-3.850942133,0.274151818,3.0384615389999996,1.168002898,12,1,0,0,0,0,0,0,1,0,2,11,0,0,0,DeMontreville Lake,Lower St. Croix River,-92.93991097,45.02166106,13,13,1.076923077,1.846153846,B,DeMontreville Lake-1,265,1.764312977,8.145570648,0,0,322300,455700.0,1244.0,1984.0,0,262,0,0,0,305000.0,330000.0,331300.0,455000.0,0,0
657,27004700-01,2011,-4.179366246,0.24626294899999998,2.766666667,0.544949261,2,10,0,0,0,0,0,0,0,1,2,10,0,0,0,Bush Lake,Lower Minnesota River,-93.38283992,44.83809461,12,12,1.8333333330000001,1.8333333330000001,A,Bush Lake-1,643,0.869014085,3.1707377969999997,0,0,412300,344600.0,0.0,0.0,0,0,487,0,0,350000.0,288594.75,6437.0,4125.0,4,0
749,27011102-01,2004,-1.8765051080000001,0.717671548,0.803333333,0.490238037,0,13,1,12,0,1,1,0,0,0,0,7,15,3,2,Pike Lake,Mississippi River - Twin Cities,-93.41943368,45.06640871,26,27,2.961538462,3.0,F,Pike Lake-1,219,,,0,0,178300,70300.0,0.0,0.0,0,0,181,0,0,130300.0,114100.0,2149.0,957.0,8,0
427,19002601-01,2007,-3.168745506,0.636516281,1.84,0.71643961,12,3,0,0,0,0,0,1,0,0,4,9,2,0,0,Marion Lake,Mississippi River - Lake Pepin,-93.27557035,44.65825741,15,15,1.2,1.8666666669999998,C,Marion Lake-1,503,1.202632653,5.034149862,0,0,326500,263200.0,2080.0,2596.0,23,0,397,368,2,208000.0,143500.0,3321.0,1949.0,12,0
348,13004200-01,2007,-2.999777294,0.36047301,1.9535,0.7928271290000001,0,0,1,6,0,0,0,1,0,0,0,4,2,0,1,Birch Lake,Lower St. Croix River,-92.89764541,45.30070147,7,7,3.857142857,2.714285714,C,Birch Lake-1,9,,,0,0,377700,316350.0,0.0,0.0,0,9,0,0,0,168300.0,59800.0,,,0,0
428,19002601-01,2008,-3.3087052989999997,0.47632889799999995,2.036666667,0.725422701,13,1,1,0,0,0,0,1,0,0,8,6,1,0,0,Marion Lake,Mississippi River - Lake Pepin,-93.27557035,44.65825741,15,15,1.2,1.533333333,C,Marion Lake-1,503,1.202632653,5.034149862,0,0,312700,260800.0,2052.0,2625.0,22,0,389,369,2,208250.0,142100.0,3561.0,2467.5,3,0
1029,82000500-01,2010,-1.3698231680000001,0.470587125,0.607777778,0.22835158100000003,0,0,1,8,0,0,0,0,0,0,0,4,4,1,0,Fahlstrom Pond,Lower St. Croix River,-92.83791256,44.94133254,9,9,3.888888889,2.666666667,F,Fahlstrom Pond-1,24,7.009166667000001,2.989385449,0,0,504700,418800.0,2815.5,1205.25,0,0,22,24,0,758000.0,858000.0,,,2,0
209,10005900-01,2006,-3.209578683,0.6281229660000001,2.442857143,1.2226794570000001,6,5,3,0,0,0,0,1,0,0,4,7,3,0,0,Waconia Lake,Lower Minnesota River,-93.77585994,44.87281942,14,14,1.785714286,1.928571429,C,Waconia Lake-1,134,3.7065909089999995,11.78016504,0,0,128700,430625.0,0.0,1459.25,2,0,39,0,0,289950.0,551500.0,2460.0,2583.0,13,0
435,19002700-01,2004,-3.2671302769999997,0.330207564,1.94,0.47025828799999997,6,8,0,0,0,0,0,1,0,0,3,3,8,0,0,Crystal Lake,Lower Minnesota River,-93.27036573,44.72296805,14,14,1.571428571,2.357142857,C,Crystal Lake-1,1289,0.44063745,0.663051335,0,0,241700,97300.0,2202.0,896.0,0,0,1152,1136,8,180000.0,121625.0,2391.0,1242.0,50,0
1486,82011301-01,2005,-2.43373116,0.529189651,0.972666667,1.095938517,0,1,15,5,0,1,0,1,0,0,0,2,14,5,0,Goose Lake,Lower St. Croix River,-92.91150629,45.26928737,21,21,3.190476191,3.142857143,F,Goose Lake-2,64,2.728181818,3.685158116,0,0,175000,269550.0,0.0,0.0,0,0,64,0,0,112000.0,79125.0,796.0,1502.5,0,0
467,19003000-01,2014,-4.672638905,0.59509018,3.008333333,0.18319554100000002,12,0,0,0,0,0,0,0,0,1,11,1,0,0,0,Kingsley Lake,Lower Minnesota River,-93.29915576,44.70709647,12,12,1.0,1.083333333,A,Kingsley Lake-1,335,1.3589253730000002,5.032854041,0,0,288900,191700.0,2418.0,2446.0,0,0,238,243,5,286171.5,183000.0,3545.0,2179.0,3,0
1420,82010300-01,2008,-3.965092028,0.29354255,3.278954546,0.7907239890000001,15,6,1,0,0,0,0,0,0,1,11,8,2,1,0,Olson Lake,Lower St. Croix River,-92.94542621,45.01857051,22,22,1.363636364,1.6818181819999998,A,Olson Lake-1,463,0.7433920709999999,0.603191249,0,0,343200,172800.0,0.0,0.0,0,463,0,0,0,229750.0,171125.0,343200.0,178400.0,0,0
